id,delinq_2yrs,earliest_cr_line2,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
658571,0,1997-07-01,3,NA,92,3,1,45,0.006,16,11771,11771,10000,1771,0,0,0,2012-10-01,5304,2012-09-01
658585,0,1991-05-01,0,44,NA,10,0,2042,0.202,36,10453,10426,9600,853,0,0,0,2013-08-01,2037,2016-05-01
658588,2,1992-01-01,1,17,NA,7,0,3251,0.65,29,12192,12156,8500,3692,0,0,0,2014-07-01,3729,2014-07-01
658615,0,1998-12-01,2,NA,NA,10,0,8065,0.212,25,21995,21995,17000,4995,0,0,0,2014-01-01,8859,2016-05-01
658628,0,1990-09-01,0,NA,NA,7,0,1917,0.196,19,7059,7059,6500,559,0,0,0,2014-02-01,215,2016-05-01
658665,0,2004-10-01,6,NA,NA,4,0,315,0.032,5,17080,17009,12000,5080,0,0,0,2016-02-01,158,2016-03-01
658701,0,1997-07-01,0,NA,NA,6,0,15284,0.967,19,28803,28738,16719,11078,0,1007,182,2015-05-01,558,2015-01-01
658704,0,1993-05-01,1,34,NA,13,0,11440,0.269,28,18720,18720,15250,3470,0,0,0,2013-09-01,3075,2015-01-01
658710,0,1998-10-01,2,68,NA,12,0,567,0.034,23,11681,11681,10000,1681,0,0,0,2014-02-01,335,2014-02-01
658711,0,1987-07-01,0,NA,NA,13,0,15158,0.204,20,14435,14379,13000,1435,0,0,0,2014-02-01,409,2014-02-01
658784,0,2003-04-01,1,NA,NA,7,0,2363,0.209,7,13395,13339,12000,1395,0,0,0,2014-01-01,758,2014-01-01
658796,0,2004-09-01,1,NA,NA,7,0,370,0.021,8,10694,10694,10000,694,0,0,0,2012-05-01,3360,2016-05-01
658815,0,1999-05-01,0,51,NA,7,0,27608,0.949,23,31114,31080,23000,8114,0,0,0,2013-08-01,14509,2013-09-01
658821,0,1997-12-01,1,41,NA,9,0,15672,0.678,29,8700,8672,7750,950,0,0,0,2014-02-01,276,2014-02-01
658834,0,2001-02-01,0,NA,NA,3,0,11533,0.785,10,12802,12770,10000,2802,0,0,0,2014-01-01,4295,2014-01-01
658843,0,2001-09-01,1,43,NA,5,0,5116,0.213,18,6736,6736,6000,736,0,0,0,2014-02-01,206,2016-05-01
658883,0,1983-07-01,1,NA,NA,16,0,65378,0.458,27,20472,20404,15000,5472,0,0,0,2015-05-01,770,2015-05-01
658918,0,1990-12-01,1,NA,NA,11,0,21021,0.372,25,13471,13471,12000,1471,0,0,0,2014-02-01,397,2014-02-01
658934,0,1984-07-01,0,53,NA,16,0,70445,0.576,38,33195,33195,25000,8195,0,0,0,2013-09-01,15127,2013-09-01
658935,1,2000-09-01,2,7,NA,7,0,27803,0.818,30,34646,34646,25000,9646,0,0,0,2013-12-01,14095,2013-12-01
658960,0,2005-12-01,1,NA,NA,6,0,3625,0.541,11,5279,5232,3798,1464,0,18,0,2013-09-01,1737,2013-06-01
658968,0,1999-11-01,0,NA,97,7,1,12941,0.874,21,6461,6461,5600,861,0,0,0,2013-06-01,58,2015-12-01
658974,0,1997-10-01,2,NA,NA,11,0,18672,0.69,28,20107,20072,14000,6107,0,0,0,2016-02-01,335,2016-05-01
658982,0,1992-01-01,2,NA,NA,7,0,33907,0.552,26,10896,10265,9500,1396,0,0,0,2013-02-01,3813,2016-05-01
659024,0,2005-11-01,1,NA,NA,6,0,10255,0.693,9,2540,2540,2000,540,0,0,0,2013-08-01,1052,2013-08-01
659026,0,1999-09-01,0,59,NA,6,0,6475,0.307,39,14879,14879,13000,1879,0,0,0,2012-05-01,10783,2012-05-01
659056,0,1994-11-01,2,NA,NA,12,0,21092,0.514,39,29438,29438,20000,9438,0,0,0,2016-02-01,490,2016-02-01
659099,0,1999-10-01,2,NA,NA,12,0,45679,0.642,53,17030,17030,9227,7803,0,0,0,2013-07-01,42,2016-05-01
659102,0,1997-10-01,1,NA,NA,3,0,0,0,25,15459,15430,13600,1859,0,0,0,2012-09-01,7468,2012-09-01
659105,0,1998-10-01,0,NA,NA,4,0,6578,0.658,13,28569,27998,25000,3569,0,0,0,2012-06-01,15936,2012-05-01
659157,0,2002-10-01,1,89,70,10,1,3420,0.95,21,2443,2443,2000,443,0,0,0,2014-02-01,190,2015-12-01
659177,0,1988-07-01,2,NA,92,7,1,12867,0.766,17,5045,5033,2787,2244,0,15,0,2012-10-01,253,2016-05-01
659193,1,1988-07-01,2,10,NA,4,0,2177,0.39,22,24282,24251,20000,4282,0,0,0,2014-02-01,711,2016-05-01
659199,1,1988-04-01,0,12,NA,6,0,3268,0.305,20,4132,4132,3500,632,0,0,0,2014-02-01,136,2015-12-01
659208,0,1998-08-01,0,31,NA,3,0,5675,0.835,27,3505,3505,3000,505,0,0,0,2014-02-01,102,2014-02-01
659209,0,1999-10-01,1,25,NA,8,0,1316,0.086,13,11093,11093,9600,1493,0,0,0,2012-07-01,6796,2012-07-01
659210,0,1990-10-01,3,73,NA,13,0,3861,0.121,35,21380,21380,21000,380,0,0,0,2011-09-01,398,2011-09-01
659221,0,2004-12-01,1,NA,NA,7,0,5365,0.298,10,8946,8946,7864,1082,0,0,0,2013-10-01,528,2016-05-01
659238,0,1983-10-01,1,NA,NA,10,0,37680,0.811,17,29410,28822,25000,4410,0,0,0,2012-06-01,16266,2016-04-01
659280,0,2006-02-01,1,NA,NA,3,0,1377,0.918,4,1540,1540,905,467,14.92299186,155,28,2012-01-01,127,2014-12-01
659299,0,2001-01-01,2,NA,106,20,1,12486,0.499,45,5488,5488,4800,688,0,0,0,2013-01-01,2066,2013-02-01
659310,0,1987-08-01,1,NA,NA,14,0,82313,0.66,35,18678,18649,16000,2678,0,0,0,2013-05-01,5092,2013-05-01
659318,0,1985-02-01,0,NA,NA,5,0,1492,0.061,17,8450,8450,8000,450,0,0,0,2012-04-01,5306,2012-03-01
659352,0,2000-10-01,0,NA,NA,11,0,5534,0.314,36,10867,10840,10000,867,0,0,0,2013-06-01,2693,2014-02-01
659365,0,1999-05-01,2,NA,NA,10,0,4606,0.152,30,4780,4780,4500,280,0,0,0,2012-09-01,1287,2016-05-01
659394,0,1997-03-01,0,44,NA,3,0,6465,0.98,5,3790,3790,3000,790,0,0,0,2013-11-01,424,2013-11-01
659409,0,1997-04-01,1,NA,85,6,1,4515,0.695,21,13941,13941,12000,1941,0,0,0,2014-02-01,415,2016-04-01
659426,0,1988-11-01,0,NA,NA,4,0,1453,0.208,12,14168,14139,12000,2168,0,0,0,2013-03-01,8012,2013-02-01
659466,0,2001-05-01,0,NA,NA,9,0,14999,0.472,16,10952,10952,9875,1077,0,0,0,2014-01-01,232,2014-01-01
659483,0,2004-09-01,0,37,NA,8,0,7430,0.953,20,9546,9546,7500,2046,0,0,0,2014-02-01,281,2014-02-01
659493,0,1997-09-01,1,NA,NA,10,0,11435,0.937,17,23152,23152,15600,7552,0,0,0,2016-03-01,5,2016-03-01
659533,0,2001-06-01,0,NA,NA,7,0,32963,0.774,9,20443,20443,12734,7221,0,488,88,2015-07-01,378,2016-01-01
659597,0,2001-03-01,1,68,NA,8,0,8992,0.825,13,18411,18380,15150,3261,0,0,0,2013-07-01,522,2016-05-01
659611,0,1985-03-01,0,24,NA,7,0,0,0,15,8596,8596,6300,2296,0,0,0,2015-09-01,862,2016-05-01
659645,0,1989-07-01,1,NA,NA,15,0,10772,0.19,40,9412,9412,6500,2912,0,0,0,2016-02-01,157,2016-02-01
659646,0,1998-07-01,1,33,NA,7,0,8146,0.721,25,36494,36220,25000,11494,0,0,0,2016-02-01,609,2016-02-01
659649,0,1996-06-01,0,NA,NA,5,0,908,0.057,7,2172,2172,2000,172,0,0,0,2014-02-01,67,2014-02-01
659691,0,1996-02-01,0,45,NA,2,0,5270,0.958,8,7853,7853,6300,1553,0,0,0,2014-02-01,231,2016-05-01
659698,0,1999-04-01,0,NA,NA,8,0,16383,0.6,11,16353,16323,14000,2353,0,0,0,2014-02-01,468,2016-05-01
659702,0,2005-02-01,1,NA,NA,11,0,4755,0.951,18,7442,7442,6000,1442,0,0,0,2014-02-01,218,2014-02-01
659704,0,2006-09-01,0,NA,NA,6,0,1674,0.149,6,4698,4698,4000,698,0,0,0,2014-02-01,142,2014-07-01
659735,0,2004-01-01,0,50,NA,13,0,16947,0.563,26,23373,23295,15000,8354,19.45000013,0,0,2016-03-01,12,2016-03-01
659745,0,1991-03-01,2,44,NA,18,0,19269,0.541,47,814,810,601,213,0,0,0,2011-07-01,164,2016-05-01
659782,0,1994-02-01,1,NA,NA,8,0,15818,0.722,28,18010,17980,15000,3010,0,0,0,2012-08-01,11967,2015-06-01
659790,0,1997-12-01,3,NA,NA,7,0,26890,0.777,31,18086,18059,16750,1336,0,0,0,2011-08-01,16037,2016-02-01
659800,0,1985-10-01,0,30,NA,12,0,86466,0.841,24,8673,8644,7500,1173,0,0,0,2014-01-01,345,2014-02-01
659850,0,1989-08-01,0,NA,NA,2,0,3344,0.159,8,4271,4271,4000,271,0,0,0,2012-12-01,70,2014-03-01
659857,0,2005-09-01,1,NA,NA,15,0,138,0.011,17,11023,10996,10000,1023,0,0,0,2012-12-01,4498,2014-07-01
659863,0,2001-03-01,0,NA,NA,11,0,16712,0.469,14,14456,14084,13000,1456,0,0,0,2013-08-01,1589,2016-02-01
659869,0,1994-04-01,2,NA,NA,18,0,49547,0.663,48,21844,21798,7731,6866,0,7248,824,2013-04-01,54,2013-06-01
659884,1,1998-06-01,0,22,NA,8,0,5806,0.365,30,5552,5552,5000,552,0,0,0,2014-02-01,159,2014-02-01
659948,0,2003-11-01,0,33,NA,10,0,1645,0.715,14,4198,4198,2483,551,0,1166,199,2013-04-01,117,2016-05-01
659954,0,1997-11-01,2,NA,NA,3,0,3531,0.225,10,3023,3023,2725,298,0,0,0,2012-07-01,1627,2015-03-01
660009,0,2001-07-01,0,NA,NA,4,0,13172,0.527,9,20543,19978,20000,543,0,0,0,2011-05-01,19237,2011-05-01
660024,0,1992-12-01,0,NA,NA,12,0,60317,0.867,26,11164,11108,10000,1164,0,0,0,2014-02-01,323,2014-02-01
660042,0,1996-09-01,0,NA,NA,5,0,0,0,14,3494,3440,3200,294,0,0,0,2014-03-01,110,2016-05-01
660063,0,2007-04-01,0,NA,NA,2,0,0,0,4,1259,1259,1200,59,0,0,0,2012-08-01,15,2012-08-01
660114,0,1997-10-01,0,NA,NA,7,0,14075,0.718,18,29085,29056,17248,10670,0,1168,200,2014-12-01,609,2015-05-01
660157,0,2000-04-01,1,74,NA,7,0,10580,0.545,21,4580,4580,2638,1942,0,0,0,2012-11-01,33,2016-05-01
660162,0,2003-04-01,0,NA,NA,9,0,18575,0.755,17,16729,16671,14400,2329,0,0,0,2014-02-01,515,2014-02-01
660184,0,1992-04-01,0,NA,NA,8,0,13870,0.467,16,10065,10065,9600,465,0,0,0,2011-08-01,9047,2016-03-01
660199,0,1991-06-01,0,NA,NA,6,0,9228,0.611,16,5241,5214,4800,441,0,0,0,2014-02-01,166,2016-02-01
660209,0,1984-01-01,1,NA,NA,6,0,28376,0.636,24,14549,14521,13200,1349,0,0,0,2013-03-01,5144,2014-11-01
660249,0,1996-10-01,1,NA,NA,11,0,17594,0.8,63,2323,2323,2000,323,0,0,0,2013-05-01,631,2016-05-01
660256,0,1989-10-01,0,40,NA,9,0,3783,0.284,33,1816,1816,1800,16,0,0,0,2011-03-01,1816,2015-11-01
660257,0,2002-09-01,1,NA,NA,9,0,17800,0.511,14,6736,6736,6000,736,0,0,0,2014-02-01,225,2014-03-01
660278,0,2004-08-01,0,NA,NA,4,0,6831,0.495,7,7815,7787,7000,815,0,0,0,2014-02-01,239,2014-02-01
660293,0,2005-11-01,2,NA,NA,11,0,8036,0.536,13,4037,4037,4000,37,0,0,0,2011-05-01,4037,2011-05-01
660294,0,2000-09-01,1,NA,NA,6,0,9285,0.649,11,11226,11198,10000,1226,0,0,0,2014-02-01,348,2016-03-01
660306,0,1996-12-01,0,NA,NA,12,0,24401,0.751,37,7858,7858,6800,1058,0,0,0,2014-02-01,235,2016-05-01
660327,0,1998-01-01,0,60,NA,9,0,4879,0.512,12,3504,3504,3000,504,0,0,0,2014-02-01,101,2015-06-01
660332,0,2004-05-01,0,NA,NA,10,0,7168,0.475,17,6884,6884,6375,509,0,0,0,2011-12-01,5018,2016-05-01
660364,0,1992-07-01,2,NA,NA,12,0,44914,0.354,27,2572,2572,2400,172,0,0,0,2012-06-01,263,2012-06-01
660366,0,1997-12-01,0,NA,NA,6,0,1471,0.069,19,10183,10156,9600,583,0,0,0,2012-07-01,5559,2015-07-01
660367,0,2000-09-01,3,NA,NA,12,0,5389,0.418,14,16269,16269,13400,2869,0,0,0,2014-02-01,476,2014-02-01
660390,0,2005-07-01,0,NA,NA,3,0,904,0.822,3,3590,3590,2400,1190,0,0,0,2016-02-01,60,2016-02-01
660394,0,2001-07-01,0,NA,43,13,1,7195,0.615,18,161,161,122,40,0,0,0,2011-07-01,33,2016-04-01
660403,1,2002-07-01,0,17,NA,6,0,13051,0.417,16,20734,20734,18000,2734,0,0,0,2012-06-01,16,2012-06-01
660405,0,2005-10-01,0,NA,NA,8,0,13686,0.41,9,14876,14792,13300,1576,0,0,0,2013-08-01,2909,2013-08-01
660407,0,1995-01-01,0,NA,NA,5,0,20037,0.716,28,12050,12050,8000,4050,0,0,0,2015-12-01,792,2016-05-01
660413,0,2000-11-01,1,NA,88,6,1,2634,0.675,9,4908,4908,4000,908,0,0,0,2014-02-01,143,2015-06-01
660438,0,1996-10-01,0,NA,NA,7,0,11200,0.824,11,551,550,357,194,0,0,0,2011-03-01,552,2016-05-01
660441,0,1998-05-01,0,76,NA,10,0,11453,0.434,24,29474,29474,20000,9425,49.06,0,0,2015-12-01,1459,2015-12-01
660464,0,2000-02-01,0,29,NA,9,0,17142,0.844,31,6428,6428,4800,1628,0,0,0,2014-11-01,1633,2016-05-01
660470,0,1994-01-01,0,NA,NA,4,0,17702,0.557,5,12798,12771,12000,798,0,0,0,2012-04-01,322,2012-04-01
660473,0,2004-10-01,0,NA,NA,5,0,5384,0.411,6,1156,1156,1000,156,0,0,0,2014-02-01,34,2015-08-01
660519,0,1998-12-01,0,NA,NA,9,0,5912,0.283,27,2715,2715,2500,215,0,0,0,2014-01-01,160,2014-01-01
660530,0,1996-11-01,0,NA,NA,11,0,45389,0.904,32,28116,28116,20000,8116,0,0,0,2014-03-01,412,2016-05-01
660531,0,1998-11-01,0,NA,NA,10,0,3432,0.056,31,5419,5419,5000,419,0,0,0,2013-09-01,901,2013-09-01
660534,0,1995-11-01,0,64,NA,8,0,0,0,14,8039,8039,7200,839,0,0,0,2014-02-01,246,2014-02-01
660567,5,2002-11-01,1,17,NA,11,0,14276,0.751,30,13927,13896,11000,2927,0,0,0,2014-02-01,420,2014-02-01
660576,0,1990-12-01,3,NA,NA,14,0,6592,0.246,51,5096,5096,4400,696,0,0,0,2012-07-01,2701,2016-05-01
660607,0,1990-11-01,0,NA,NA,12,0,41602,0.772,26,3821,3821,3500,321,0,0,0,2012-10-01,1764,2016-05-01
660615,0,1990-08-01,2,30,NA,4,0,52068,0.376,10,3807,3807,1334,1629,0,845,9,2011-08-01,495,2012-01-01
660629,0,1998-11-01,2,NA,NA,2,0,15281,0.667,9,14091,14091,12500,1591,0,0,0,2012-09-01,6798,2015-09-01
660681,1,1990-07-01,1,6,NA,5,0,11123,0.794,13,12069,12035,9000,3069,0,0,0,2013-12-01,4979,2013-12-01
660683,0,1996-01-01,3,NA,NA,21,0,30665,0.439,38,11806,11806,10000,1806,0,0,0,2014-02-01,355,2014-02-01
660692,0,2000-02-01,0,NA,NA,6,0,5880,0.498,17,13226,13199,12000,1226,0,0,0,2013-03-01,4678,2015-11-01
660724,0,2003-11-01,0,NA,NA,5,0,10142,0.58,10,10517,10517,9000,1517,0,0,0,2013-10-01,1161,2016-05-01
660734,0,2003-09-01,2,36,NA,9,0,5008,0.323,15,331,331,159,76,0,97,1,2011-05-01,78,2016-02-01
660762,0,1996-10-01,1,NA,NA,9,0,191,0.008,17,15183,15183,13600,1583,0,0,0,2014-02-01,441,2014-02-01
660772,0,1996-01-01,0,NA,NA,5,0,9814,0.981,16,15850,15850,12000,3850,0,0,0,2013-02-01,7763,2015-05-01
660786,0,2000-09-01,0,NA,NA,8,0,22435,0.583,15,18308,18308,18000,308,0,0,0,2011-05-01,2,2016-03-01
660797,0,2000-08-01,0,37,NA,5,0,70287,0.923,11,24710,24327,20000,4710,0,0,0,2012-07-01,16561,2012-07-01
660798,0,1999-04-01,0,25,NA,11,0,5675,0.652,19,12809,12386,4613,7026,0,1171,12,2012-08-01,26,2012-12-01
660801,1,1999-10-01,1,23,NA,7,0,3199,0.582,29,17102,17102,15000,2102,0,0,0,2012-02-01,11320,2012-02-01
660817,0,1999-06-01,0,NA,NA,7,0,2725,0.097,24,6843,6843,6000,843,0,0,0,2013-08-01,1713,2015-06-01
660819,1,2005-04-01,2,2,NA,8,0,292,0.022,10,2410,2410,1406,615,0,390,4,2011-08-01,338,2012-01-01
660822,0,1990-07-01,1,37,NA,7,0,8385,0.378,36,6610,6610,4724,1867,0,20,0,2012-04-01,509,2016-05-01
660830,1,2001-10-01,2,15,NA,11,0,12973,0.672,40,7883,7883,6800,1083,0,0,0,2012-10-01,1037,2016-05-01
660835,0,2001-01-01,2,NA,114,8,1,3502,0.473,11,92,92,47,46,0,0,0,2011-04-01,93,2016-05-01
660850,0,1992-05-01,0,53,NA,6,0,7627,0.74,25,9106,9106,8000,1106,0,0,0,2013-01-01,3437,2013-02-01
660862,0,2001-06-01,0,82,NA,7,0,3443,0.142,22,3279,3279,1798,1481,0,0,0,2011-08-01,547,2016-05-01
660869,0,2002-03-01,0,NA,NA,5,0,12031,0.818,12,8792,8792,7750,1042,0,0,0,2013-03-01,249,2015-02-01
660889,0,1996-01-01,1,NA,NA,10,0,1986,0.065,16,1524,1520,409,77,0,1040,188,2011-04-01,243,2011-09-01
660892,0,1997-10-01,0,NA,NA,6,0,0,0,14,6476,6476,6000,476,0,0,0,2013-04-01,1586,2016-05-01
660912,2,2000-09-01,1,4,NA,2,0,14,0.02,22,3585,3585,1759,852,29.91747473,945,272,2011-11-01,291,2012-04-01
660921,0,1993-05-01,1,NA,108,18,1,9650,0.305,30,11226,10754,10000,1226,0,0,0,2014-02-01,376,2016-02-01
660929,0,1994-12-01,0,NA,90,16,1,1719,0.042,25,15430,15365,12000,3430,0,0,0,2016-02-01,257,2016-02-01
660949,0,2001-01-01,1,NA,NA,8,0,11507,0.639,18,1050,1050,525,525,0,0,0,2011-05-01,351,2016-05-01
660987,0,1998-03-01,1,NA,NA,8,0,6424,0.308,12,13298,13298,12000,1298,0,0,0,2013-05-01,3632,2016-05-01
660991,0,1998-12-01,0,32,NA,6,0,2298,0.198,21,16221,16221,14000,2221,0,0,0,2013-05-01,4464,2014-12-01
661005,1,1996-06-01,3,7,NA,2,0,451,0.376,39,11058,11001,9625,1433,0,0,0,2013-01-01,4165,2015-04-01
661049,0,2007-02-01,0,NA,NA,4,0,538,0.359,5,3912,3912,3000,912,0,0,0,2013-08-01,1851,2013-08-01
661052,0,2000-02-01,0,NA,87,8,1,2027,0.077,15,5552,5552,5000,552,0,0,0,2014-02-01,161,2015-08-01
661059,0,2002-07-01,1,NA,NA,13,0,3691,0.165,25,13397,13397,12000,1397,0,0,0,2014-02-01,383,2014-02-01
661062,0,1990-01-01,0,60,NA,6,0,12982,0.811,16,18797,18797,15000,3797,0,0,0,2014-02-01,529,2016-05-01
661111,0,1996-04-01,1,NA,NA,5,0,64770,0.728,7,36199,36163,25000,11199,0,0,0,2016-02-01,603,2016-02-01
661116,0,2001-08-01,0,NA,NA,6,0,8260,0.426,22,3517,3517,3000,517,0,0,0,2013-07-01,780,2013-07-01
661137,0,2002-12-01,0,NA,NA,4,0,13994,0.765,11,12907,12907,12000,907,0,0,0,2012-01-01,5392,2015-09-01
661138,0,1999-01-01,1,27,NA,7,0,3872,0.328,22,5500,5500,5000,500,0,0,0,2013-01-01,2099,2015-08-01
661153,1,1992-05-01,1,6,NA,6,0,1625,0.254,12,6348,6348,5375,973,0,0,0,2014-02-01,212,2014-02-01
661158,0,1991-12-01,1,NA,NA,7,0,4100,0.085,20,5430,5430,5000,430,0,0,0,2014-02-01,160,2016-05-01
661174,0,2001-11-01,4,NA,NA,6,0,0,0,10,14581,14550,12000,2581,0,0,0,2013-01-01,8592,2013-02-01
661180,0,1994-10-01,2,NA,NA,4,0,0,0,16,29332,28745,25000,4332,0,0,0,2012-10-01,9016,2012-10-01
661207,0,1987-07-01,1,NA,NA,15,0,26770,0.174,26,6143,6143,6000,143,0,0,0,2011-05-01,5892,2011-05-01
661218,0,2001-12-01,4,NA,NA,3,0,240,0.031,5,13865,13865,9975,3890,0,0,0,2016-02-01,231,2016-02-01
661219,0,2003-03-01,0,NA,NA,5,0,3935,0.328,10,9835,9787,6805,2551,0,480,5,2014-09-01,218,2015-02-01
661225,0,1985-12-01,1,NA,NA,20,0,18623,0.288,50,10649,10649,10000,649,0,0,0,2012-07-01,5807,2012-07-01
661230,0,2000-08-01,1,45,NA,8,0,310,0.166,16,24425,24364,20000,4425,0,0,0,2013-09-01,3998,2016-05-01
661254,0,1979-08-01,0,NA,NA,15,0,38747,0.378,45,40581,40435,30000,10581,0,0,0,2013-11-01,17811,2016-05-01
661258,0,1993-01-01,0,NA,NA,30,0,49344,0.836,57,7848,7848,2069,3410,23.2624,2347,423,2012-04-01,50,2012-06-01
661262,1,1998-07-01,3,12,NA,12,0,18434,0.379,27,18614,18264,11194,6423,0,998,10,2014-08-01,421,2015-01-01
661268,0,1998-08-01,0,79,113,5,1,5478,0.961,15,10145,10145,7500,2645,0,0,0,2013-10-01,4454,2015-12-01
661301,1,1996-03-01,1,18,NA,9,0,6608,0.173,27,16405,16405,12000,4405,0,0,0,2016-03-01,274,2016-05-01
661323,0,2001-03-01,3,NA,NA,9,0,12249,0.592,21,14091,14091,12000,2091,0,0,0,2014-02-01,407,2016-05-01
661328,0,2004-12-01,1,45,NA,14,0,9010,0.745,20,6933,6933,6000,933,0,0,0,2014-02-01,205,2016-02-01
661329,0,2001-08-01,1,34,NA,8,0,6793,0.676,17,2545,2545,2041,493,0,11,0,2013-02-01,107,2016-05-01
661361,0,1994-08-01,3,47,NA,7,0,3966,0.567,21,1511,1511,830,681,0,0,0,2011-09-01,217,2016-05-01
661368,0,1996-10-01,0,NA,NA,7,0,5275,0.422,11,5756,5756,5300,456,0,0,0,2014-02-01,174,2016-05-01
661374,0,1998-11-01,1,27,NA,10,0,39613,0.803,26,9235,9235,8000,1235,0,0,0,2013-07-01,2028,2013-07-01
661389,0,1991-04-01,2,NA,NA,12,0,1305,0.039,37,15371,15319,15000,371,0,0,0,2011-05-01,14734,2011-05-01
661393,1,2006-12-01,3,18,NA,4,0,1977,0.824,6,7471,7471,5600,1871,0,0,0,2013-09-01,1401,2016-01-01
661431,0,1999-06-01,0,38,NA,3,0,8899,0.927,6,10055,10055,8000,2055,0,0,0,2013-11-01,1120,2016-05-01
661434,0,2004-01-01,1,35,NA,11,0,0,0,20,1514,1514,1500,14,0,0,0,2011-03-01,1515,2015-04-01
661446,0,2000-06-01,1,NA,NA,10,0,9699,0.802,19,28480,28480,18000,10480,0,0,0,2015-04-01,4910,2016-05-01
661448,0,1986-09-01,0,NA,88,6,1,2430,0.426,9,7991,7963,7200,791,0,0,0,2013-06-01,1976,2016-05-01
661452,0,2005-05-01,3,NA,NA,17,0,13374,0.646,30,13595,13595,12200,1395,0,0,0,2011-12-01,9775,2016-03-01
661459,0,1999-08-01,0,NA,NA,5,0,10229,0.469,24,7257,7257,6500,757,0,0,0,2014-02-01,224,2014-02-01
661467,0,1994-12-01,2,NA,NA,14,0,13740,0.311,39,23141,22447,20000,3141,0,0,0,2013-05-01,2725,2016-05-01
661495,0,1989-12-01,0,NA,NA,11,0,28893,0.661,25,28416,27791,25000,3416,0,0,0,2012-09-01,13699,2013-08-01
661496,0,1992-11-01,0,45,NA,9,0,13750,0.942,15,19150,19150,13550,5600,0,0,0,2013-11-01,8007,2016-05-01
661521,0,1996-08-01,0,NA,NA,9,0,34033,0.948,17,10244,10223,2734,4341,0,3170,571,2012-02-01,658,2012-07-01
661522,0,1997-02-01,2,NA,NA,7,0,43299,0.519,15,13500,13472,12000,1500,0,0,0,2012-12-01,7238,2012-12-01
661538,0,2007-09-01,0,NA,NA,4,0,2896,0.194,4,6909,6909,6000,909,0,0,0,2013-12-01,41,2013-12-01
661548,0,1999-05-01,0,41,NA,10,0,0,0,17,8048,8048,8000,48,0,0,0,2011-03-01,8048,2011-03-01
661564,0,2006-12-01,2,NA,NA,6,0,6481,0.81,9,16694,16631,13250,3444,0,0,0,2013-07-01,3602,2016-05-01
661576,0,2003-11-01,2,NA,NA,5,0,996,0.243,8,11283,11283,9000,2283,0,0,0,2014-07-01,151,2014-07-01
661584,2,1988-09-01,1,3,NA,6,0,399,0.305,29,2683,2683,2200,483,0,0,0,2013-12-01,228,2016-05-01
661618,0,2000-08-01,0,NA,NA,3,0,0,0,11,1406,1406,998,287,14.94108458,107,37,2011-10-01,225,2016-05-01
661620,1,2003-12-01,0,12,NA,4,0,2370,0.3,12,6449,6449,5600,849,0,0,0,2013-09-01,1063,2015-05-01
661624,0,1991-12-01,3,NA,NA,16,0,30083,0.607,35,30836,30095,25000,5836,0,0,0,2014-02-01,909,2014-02-01
661658,1,1998-12-01,1,15,NA,12,0,5028,0.478,21,6836,6836,5600,1236,0,0,0,2014-02-01,214,2016-03-01
661665,0,2007-09-01,0,NA,NA,4,0,1472,0.327,4,1250,1250,1200,50,0,0,0,2011-07-01,1095,2011-07-01
661726,0,1996-10-01,2,50,NA,5,0,7604,0.895,20,7674,7674,6500,1174,0,0,0,2014-02-01,239,2016-04-01
661743,0,1977-03-01,3,28,NA,8,0,4316,0.221,34,7690,7690,7000,690,0,0,0,2011-11-01,6401,2014-06-01
661746,0,2002-05-01,0,NA,NA,8,0,889,0.143,14,10919,10914,10000,919,0,0,0,2014-02-01,354,2014-02-01
661748,0,1994-05-01,1,40,NA,10,0,9154,0.414,37,7147,7147,6400,747,0,0,0,2012-08-01,2522,2016-05-01
661768,0,2000-05-01,0,NA,NA,6,0,4461,0.398,6,4534,4534,3600,934,0,0,0,2016-01-01,7,2016-01-01
661805,0,1984-12-01,1,NA,NA,20,0,10825,0.233,41,7996,7991,7200,796,0,0,0,2014-02-01,233,2016-05-01
661835,0,1994-11-01,2,NA,NA,9,0,13662,0.63,46,30683,30069,25000,5683,0,0,0,2014-03-01,33,2014-05-01
661850,0,1997-05-01,0,NA,NA,8,0,2946,0.134,22,10824,10824,10000,824,0,0,0,2013-03-01,3574,2016-05-01
661886,0,2006-08-01,0,NA,NA,6,0,4731,0.788,7,8618,8618,6000,2618,0,0,0,2016-02-01,143,2016-02-01
661900,0,1999-11-01,0,NA,NA,6,0,15633,0.618,27,14179,14123,12800,1379,0,0,0,2013-11-01,1361,2014-10-01
661905,0,1995-01-01,2,NA,NA,13,0,14206,0.456,33,7685,7685,7200,485,0,0,0,2012-09-01,1575,2012-09-01
661930,0,1998-11-01,0,NA,NA,7,0,6847,0.611,19,6261,6183,6000,261,0,0,0,2012-05-01,1160,2016-01-01
661952,0,1993-10-01,0,66,NA,6,0,6304,0.97,15,2053,2053,1523,504,0,28,1,2013-10-01,42,2014-02-01
661983,0,1996-12-01,0,78,NA,8,0,11350,0.805,23,7084,7059,7000,84,0,0,0,2011-05-01,3,2016-05-01
